From,Till,Installation id,Sensor id,Location,DAQI,PM10 [ug/m3],PM10 [% of WHO guideline],PM2.5 [ug/m3],PM2.5 [% of WHO guideline],PM1 [ug/m3],NO2 [ug/m3],NO2 [% of WHO guideline],NO [ug/m3],O3 [ug/m3],O3 [% of WHO guideline],CO [ug/m3],CO [% of WHO guideline],SO2 [ug/m3],SO2 [% of WHO guideline],H2S [ug/m3],Temperature [°C],Wind speed [km/h],Wind bearing,Pressure [hPa],Humidity [%]
2024-11-22T23:00:00Z,2024-11-23T00:00:00Z,118907,14558,Tooting High Street 11-19,5.95,59.46,132.14,47.26,315.04,44.18,,,,,,,,,,,5.24,6.03,203.19,1014.71,85.38
2024-11-23T00:00:00Z,2024-11-23T01:00:00Z,118907,14558,Tooting High Street 11-19,3.88,46.44,103.2,34.12,227.48,32.68,,,,,,,,,,,4.89,5.8,188.54,1014.59,84.6
2024-11-23T01:00:00Z,2024-11-23T02:00:00Z,118907,14558,Tooting High Street 11-19,2.46,24.46,54.35,17,113.34,16.52,,,,,,,,,,,6.41,5.55,172.36,1013.69,81.48
2024-11-23T02:00:00Z,2024-11-23T03:00:00Z,118907,14558,Tooting High Street 11-19,1.84,13.97,31.03,7.02,46.81,6.61,,,,,,,,,,,7.47,5.4,154.92,1012.97,78.5
2024-11-23T03:00:00Z,2024-11-23T04:00:00Z,118907,14558,Tooting High Street 11-19,1.68,11.31,25.13,4.76,31.76,4.27,,,,,,,,,,,6.95,6.27,145.05,1012.19,78.39
2024-11-23T04:00:00Z,2024-11-23T05:00:00Z,118907,14558,Tooting High Street 11-19,1.64,10.58,23.52,3.88,25.89,3.34,,,,,,,,,,,6.13,8,145.33,1010.93,81.68
2024-11-23T05:00:00Z,2024-11-23T06:00:00Z,118907,14558,Tooting High Street 11-19,1.58,9.64,21.42,3.04,20.26,2.47,,,,,,,,,,,6.51,10.18,152.78,1009.95,85.16
2024-11-23T06:00:00Z,2024-11-23T07:00:00Z,118907,14558,Tooting High Street 11-19,2.04,17.33,38.52,10.33,68.84,8.79,,,,,,,,,,,7.04,12.9,161,1008.48,86.68
2024-11-23T07:00:00Z,2024-11-23T08:00:00Z,118907,14558,Tooting High Street 11-19,1.97,16.03,35.62,8.25,55.01,6.67,,,,,,,,,,,8.27,18.37,171.74,1007.24,85.27
2024-11-23T08:00:00Z,2024-11-23T09:00:00Z,118907,14558,Tooting High Street 11-19,1.75,12.52,27.83,5.24,34.96,4.25,,,,,,,,,,,10.6,24.11,177.6,1006.08,83.68
2024-11-23T09:00:00Z,2024-11-23T10:00:00Z,118907,14558,Tooting High Street 11-19,1.66,10.93,24.3,3.85,25.64,3.05,,,,,,,,,,,11.7,28.64,181.73,1004.83,82.41
2024-11-23T10:00:00Z,2024-11-23T11:00:00Z,118907,14558,Tooting High Street 11-19,1.76,12.67,28.15,5.78,38.5,5.26,,,,,,,,,,,12.4,31.68,185.27,1003.51,81.27
2024-11-23T11:00:00Z,2024-11-23T12:00:00Z,118907,14558,Tooting High Street 11-19,2,16.56,36.81,9.15,61.03,7.91,,,,,,,,,,,12.74,32.26,187.42,1002.17,80.49
2024-11-23T12:00:00Z,2024-11-23T13:00:00Z,118907,14558,Tooting High Street 11-19,2.25,20.76,46.14,12.88,85.86,11.32,,,,,,,,,,,13.16,32.38,188.67,1001.03,80.05
2024-11-23T13:00:00Z,2024-11-23T14:00:00Z,118907,14558,Tooting High Street 11-19,2.45,24.24,53.87,16.77,111.82,14.93,,,,,,,,,,,13.83,32.63,190.75,999.83,80.78
2024-11-23T14:00:00Z,2024-11-23T15:00:00Z,118907,14558,Tooting High Street 11-19,2.26,21.04,46.77,13.7,91.35,12.72,,,,,,,,,,,14.49,32.76,193,998.96,82.13
2024-11-23T15:00:00Z,2024-11-23T16:00:00Z,118907,14558,Tooting High Street 11-19,2.84,30.24,67.21,21.65,144.34,20.04,,,,,,,,,,,14.98,33.59,197.16,998.23,83.02
2024-11-23T16:00:00Z,2024-11-23T17:00:00Z,118907,14558,Tooting High Street 11-19,2.29,21.51,47.8,13.79,91.96,12.66,,,,,,,,,,,15.92,33.88,200.82,997.51,82.97
2024-11-23T17:00:00Z,2024-11-23T18:00:00Z,118907,14558,Tooting High Street 11-19,1.97,16.13,35.84,8.9,59.34,7.11,,,,,,,,,,,16.25,33.27,203,997.47,84.19
2024-11-23T18:00:00Z,2024-11-23T19:00:00Z,118907,14558,Tooting High Street 11-19,2.36,22.79,50.64,14.56,97.06,12.43,,,,,,,,,,,16.59,32.99,206.25,997.76,84.3
2024-11-23T19:00:00Z,2024-11-23T20:00:00Z,118907,14558,Tooting High Street 11-19,3.47,41.48,92.18,29.19,194.61,26.08,,,,,,,,,,,15.82,32.34,207,997.67,84.49
2024-11-23T20:00:00Z,2024-11-23T21:00:00Z,118907,14558,Tooting High Street 11-19,4.39,51.67,114.81,37.9,252.66,34.19,,,,,,,,,,,15.13,31.89,207,997.86,86.11
2024-11-23T21:00:00Z,2024-11-23T22:00:00Z,118907,14558,Tooting High Street 11-19,4.97,55.33,122.96,41.33,275.54,37.48,,,,,,,,,,,15.13,31.61,207,997.74,87.52
2024-11-23T22:00:00Z,2024-11-23T23:00:00Z,118907,14558,Tooting High Street 11-19,3.6,43.47,96.59,30.81,205.43,27.5,,,,,,,,,,,15.21,32.09,207.43,997.39,88.58
2024-11-23T23:00:00Z,2024-11-24T00:00:00Z,118907,14558,Tooting High Street 11-19,2.69,28.4,63.11,18.81,125.41,15.11,,,,,,,,,,,15.4,33.29,207.66,997.67,89.09
2024-11-24T00:00:00Z,2024-11-24T01:00:00Z,118907,14558,Tooting High Street 11-19,2.02,16.86,37.46,8.87,59.14,6.85,,,,,,,,,,,15.51,34.25,206.67,997.69,88.01
2024-11-24T01:00:00Z,2024-11-24T02:00:00Z,118907,14558,Tooting High Street 11-19,1.98,16.27,36.15,7.76,51.74,6.23,,,,,,,,,,,15.12,34.08,206,997.46,87.43
2024-11-24T02:00:00Z,2024-11-24T03:00:00Z,118907,14558,Tooting High Street 11-19,2.05,17.38,38.62,7.95,52.99,6.18,,,,,,,,,,,14.76,33.74,203.5,997.36,87.71
2024-11-24T03:00:00Z,2024-11-24T04:00:00Z,118907,14558,Tooting High Street 11-19,2.02,16.91,37.57,7.86,52.41,5.8,,,,,,,,,,,14.75,33.24,202.25,996.93,86.83
2024-11-24T04:00:00Z,2024-11-24T05:00:00Z,118907,14558,Tooting High Street 11-19,1.94,15.67,34.83,6.98,46.53,5.22,,,,,,,,,,,15.06,32.95,201.33,996.55,84.78
2024-11-24T05:00:00Z,2024-11-24T06:00:00Z,118907,14558,Tooting High Street 11-19,1.98,16.22,36.05,7.25,48.34,5.31,,,,,,,,,,,15.33,33.48,200.41,995.97,83.2
2024-11-24T06:00:00Z,2024-11-24T07:00:00Z,118907,14558,Tooting High Street 11-19,2,16.55,36.77,7.14,47.63,5.29,,,,,,,,,,,15.33,34.17,200,995.49,82.22
2024-11-24T07:00:00Z,2024-11-24T08:00:00Z,118907,14558,Tooting High Street 11-19,1.93,15.39,34.2,6.57,43.81,4.89,,,,,,,,,,,15.17,34.63,198.99,995.31,81.06
2024-11-24T08:00:00Z,2024-11-24T09:00:00Z,118907,14558,Tooting High Street 11-19,2.53,25.52,56.7,15.86,105.75,14.53,,,,,,,,,,,15.52,35.34,198,995.42,79.79
2024-11-24T09:00:00Z,2024-11-24T10:00:00Z,118907,14558,Tooting High Street 11-19,2.12,18.69,41.53,10.13,67.53,8.23,,,,,,,,,,,16.21,36.74,198,995.78,77.87
2024-11-24T10:00:00Z,2024-11-24T11:00:00Z,118907,14558,Tooting High Street 11-19,2.45,24.16,53.69,14.52,96.77,12.66,,,,,,,,,,,15.99,37.47,198.08,995.82,77.35
2024-11-24T11:00:00Z,2024-11-24T12:00:00Z,118907,14558,Tooting High Street 11-19,3.4,40.11,89.14,28.42,189.44,26.09,,,,,,,,,,,16.63,37.96,199,995.64,75.33
2024-11-24T12:00:00Z,2024-11-24T13:00:00Z,118907,14558,Tooting High Street 11-19,3.07,34.79,77.31,24.34,162.25,21.13,,,,,,,,,,,17.26,38.12,199,995.73,74.59
2024-11-24T13:00:00Z,2024-11-24T14:00:00Z,118907,14558,Tooting High Street 11-19,3.21,37.14,82.53,25.88,172.52,23.08,,,,,,,,,,,17.56,37.83,197,995.42,73.44
2024-11-24T14:00:00Z,2024-11-24T15:00:00Z,118907,14558,Tooting High Street 11-19,3.21,37.14,82.53,25.87,172.44,22.28,,,,,,,,,,,17.73,37.46,197,995.2,72.14
2024-11-24T15:00:00Z,2024-11-24T16:00:00Z,118907,14558,Tooting High Street 11-19,3.41,40.48,89.95,28.44,189.62,24.86,,,,,,,,,,,17.49,37.08,195.5,995.16,72.02
2024-11-24T16:00:00Z,2024-11-24T17:00:00Z,118907,14558,Tooting High Street 11-19,2.5,25.04,55.64,16.11,107.42,13.34,,,,,,,,,,,17.36,37.01,195.67,995.04,70.99
2024-11-24T17:00:00Z,2024-11-24T18:00:00Z,118907,14558,Tooting High Street 11-19,3.46,41.47,92.16,28.54,190.25,24.67,,,,,,,,,,,17.24,36.73,196,994.83,71.29
2024-11-24T18:00:00Z,2024-11-24T19:00:00Z,118907,14558,Tooting High Street 11-19,3.73,45.98,102.19,32.22,214.78,29.04,,,,,,,,,,,17.04,36.76,195.41,994.73,72.63
2024-11-24T19:00:00Z,2024-11-24T20:00:00Z,118907,14558,Tooting High Street 11-19,3.38,39.96,88.8,27.91,186.08,25.56,,,,,,,,,,,16.57,36.59,194.42,994.21,73.42
2024-11-24T20:00:00Z,2024-11-24T21:00:00Z,118907,14558,Tooting High Street 11-19,2.97,33.07,73.5,23.23,154.83,21.84,,,,,,,,,,,15.79,36.55,194.5,994.17,76.02
2024-11-24T21:00:00Z,2024-11-24T22:00:00Z,118907,14558,Tooting High Street 11-19,3.45,40.38,89.74,29,193.32,28.79,,,,,,,,,,,15.46,35.98,196.05,994.43,79.64
2024-11-24T22:00:00Z,2024-11-24T23:00:00Z,118907,14558,Tooting High Street 11-19,2.43,23.91,53.13,15.72,104.82,14.98,,,,,,,,,,,15.41,32.45,202,995.22,82.17
2024-11-24T23:00:00Z,2024-11-25T00:00:00Z,118907,14558,Tooting High Street 11-19,2.79,29.84,66.32,21.06,140.43,16.29,,,,,,,,,,,14.63,24.46,215.05,995.76,84.59
2024-11-25T00:00:00Z,2024-11-25T01:00:00Z,118907,14558,Tooting High Street 11-19,2.12,18.62,41.39,11.45,76.32,9.41,,,,,,,,,,,13.74,18.93,225,996.36,86.36
2024-11-25T01:00:00Z,2024-11-25T02:00:00Z,118907,14558,Tooting High Street 11-19,1.71,11.76,26.12,5,33.3,3.89,,,,,,,,,,,12.63,15.87,225.68,996.7,87.15
2024-11-25T02:00:00Z,2024-11-25T03:00:00Z,118907,14558,Tooting High Street 11-19,1.9,15.01,33.37,8,53.33,6.49,,,,,,,,,,,13.35,16.12,225.26,996.37,86.1
2024-11-25T03:00:00Z,2024-11-25T04:00:00Z,118907,14558,Tooting High Street 11-19,1.71,11.83,26.3,4.67,31.14,3.37,,,,,,,,,,,13.93,16.01,218.02,996.55,84.21
2024-11-25T04:00:00Z,2024-11-25T05:00:00Z,118907,14558,Tooting High Street 11-19,1.82,13.67,30.37,5.54,36.93,3.64,,,,,,,,,,,14.09,15.94,211.15,996.78,83.94
2024-11-25T05:00:00Z,2024-11-25T06:00:00Z,118907,14558,Tooting High Street 11-19,2.11,18.43,40.95,9.35,62.31,6.4,,,,,,,,,,,13.84,16.27,207,996.99,83.89
2024-11-25T06:00:00Z,2024-11-25T07:00:00Z,118907,14558,Tooting High Street 11-19,2.91,32.06,71.24,18.23,121.55,13.21,,,,,,,,,,,12.56,16.13,211.99,997.02,85.84
2024-11-25T07:00:00Z,2024-11-25T08:00:00Z,118907,14558,Tooting High Street 11-19,2.56,26.14,58.08,15.51,103.43,11.26,,,,,,,,,,,12.15,15.45,217.44,997.98,85.88
2024-11-25T08:00:00Z,2024-11-25T09:00:00Z,118907,14558,Tooting High Street 11-19,4.96,52.52,116.71,41.26,275.09,40.01,,,,,,,,,,,12.1,14.82,227.58,999.08,85.3
2024-11-25T09:00:00Z,2024-11-25T10:00:00Z,118907,14558,Tooting High Street 11-19,12.08,89.29,198.43,82.99,553.24,93.22,,,,,,,,,,,11.61,14.93,238.05,1000.21,84.74
2024-11-25T10:00:00Z,2024-11-25T11:00:00Z,118907,14558,Tooting High Street 11-19,4.73,53.5,118.89,39.94,266.24,38.86,,,,,,,,,,,11.58,15.85,243.42,1001.11,82.78
2024-11-25T11:00:00Z,2024-11-25T12:00:00Z,118907,14558,Tooting High Street 11-19,3.88,47.01,104.48,34.12,227.46,31.56,,,,,,,,,,,12,17.2,246.57,1001.58,79.77
2024-11-25T12:00:00Z,2024-11-25T13:00:00Z,118907,14558,Tooting High Street 11-19,3.11,34.63,76.97,24.83,165.53,23.31,,,,,,,,,,,12.4,18.21,247.58,1002.09,76.57
2024-11-25T13:00:00Z,2024-11-25T14:00:00Z,118907,14558,Tooting High Street 11-19,4.09,48.78,108.4,36.06,240.37,33.4,,,,,,,,,,,12.72,18.41,246.17,1002.87,72.86
2024-11-25T14:00:00Z,2024-11-25T15:00:00Z,118907,14558,Tooting High Street 11-19,7.12,64.25,142.78,54.14,360.96,52.08,,,,,,,,,,,12.73,18.03,244.35,1003.76,71.37
2024-11-25T15:00:00Z,2024-11-25T16:00:00Z,118907,14558,Tooting High Street 11-19,8.85,71.78,159.51,63.63,424.19,65.53,,,,,,,,,,,12.5,17.14,242.3,1005.06,70.91
2024-11-25T16:00:00Z,2024-11-25T17:00:00Z,118907,14558,Tooting High Street 11-19,6.89,62.35,138.55,52.89,352.58,48.79,,,,,,,,,,,11.85,16.05,240,1005.88,72.8
2024-11-25T17:00:00Z,2024-11-25T18:00:00Z,118907,14558,Tooting High Street 11-19,9.56,79.63,176.95,67.87,452.44,62.22,,,,,,,,,,,11.38,15.31,236.62,1006.76,74.91
2024-11-25T18:00:00Z,2024-11-25T19:00:00Z,118907,14558,Tooting High Street 11-19,6.77,62.91,139.8,52.12,347.48,48.9,,,,,,,,,,,10.89,14.56,234,1007.73,77.28
2024-11-25T19:00:00Z,2024-11-25T20:00:00Z,118907,14558,Tooting High Street 11-19,5.64,57.83,128.52,45.36,302.38,44.94,,,,,,,,,,,11.04,14.13,233.26,1008.57,78.31
2024-11-25T20:00:00Z,2024-11-25T21:00:00Z,118907,14558,Tooting High Street 11-19,6.69,63.93,142.07,51.69,344.63,49.36,,,,,,,,,,,10.93,13.84,231,1009.05,79.27
2024-11-25T21:00:00Z,2024-11-25T22:00:00Z,118907,14558,Tooting High Street 11-19,4.36,51.28,113.95,37.67,251.1,37.74,,,,,,,,,,,10.37,13.28,230.84,1009.71,81.78
2024-11-25T22:00:00Z,2024-11-25T23:00:00Z,118907,14558,Tooting High Street 11-19,3.37,38.05,84.55,28.02,186.83,27.51,,,,,,,,,,,9.87,12.56,229,1010.24,81.75
2024-11-25T23:00:00Z,2024-11-26T00:00:00Z,118907,14558,Tooting High Street 11-19,2.19,19.87,44.15,12.58,83.89,11.11,,,,,,,,,,,9.06,11.76,228,1010.89,82.49
2024-11-26T00:00:00Z,2024-11-26T01:00:00Z,118907,14558,Tooting High Street 11-19,1.89,14.78,32.85,7.45,49.68,6.41,,,,,,,,,,,8.26,11.42,225,1011.4,84.38
2024-11-26T01:00:00Z,2024-11-26T02:00:00Z,118907,14558,Tooting High Street 11-19,1.8,13.33,29.63,6.11,40.72,5.09,,,,,,,,,,,7.96,11.31,225,1011.94,84.71
2024-11-26T02:00:00Z,2024-11-26T03:00:00Z,118907,14558,Tooting High Street 11-19,1.89,14.8,32.88,7.77,51.81,6.46,,,,,,,,,,,7.94,11.23,223,1012.2,85.6
2024-11-26T03:00:00Z,2024-11-26T04:00:00Z,118907,14558,Tooting High Street 11-19,1.72,11.88,26.4,4.85,32.36,3.59,,,,,,,,,,,7.86,11.38,220.15,1012.31,86.76
2024-11-26T04:00:00Z,2024-11-26T05:00:00Z,118907,14558,Tooting High Street 11-19,2.22,20.26,45.02,12.07,80.47,9.68,,,,,,,,,,,7.73,11.59,219.42,1012.69,88.16
2024-11-26T05:00:00Z,2024-11-26T06:00:00Z,118907,14558,Tooting High Street 11-19,2.45,24.3,54.01,14.24,94.91,10.56,,,,,,,,,,,7.57,11.25,220.93,1012.97,88.78
2024-11-26T06:00:00Z,2024-11-26T07:00:00Z,118907,14558,Tooting High Street 11-19,2.63,27.36,60.81,17.52,116.79,13.43,,,,,,,,,,,7.43,10.1,224.87,1013.54,89.22
2024-11-26T07:00:00Z,2024-11-26T08:00:00Z,118907,14558,Tooting High Street 11-19,3.2,37.06,82.35,23.86,159.09,19.69,,,,,,,,,,,7.48,9.25,230.28,1014.24,89.34
2024-11-26T08:00:00Z,2024-11-26T09:00:00Z,118907,14558,Tooting High Street 11-19,3.05,34.46,76.59,22.81,152.09,19.23,,,,,,,,,,,7.43,8.93,234.27,1015.19,89.71
2024-11-26T09:00:00Z,2024-11-26T10:00:00Z,118907,14558,Tooting High Street 11-19,4.95,54.94,122.08,41.22,274.82,37.65,,,,,,,,,,,8.04,9.22,239.07,1015.65,88.99
2024-11-26T10:00:00Z,2024-11-26T11:00:00Z,118907,14558,Tooting High Street 11-19,3.74,43.15,95.9,32.43,216.19,29.15,,,,,,,,,,,9.11,9.99,244.46,1016.22,86.2
2024-11-26T11:00:00Z,2024-11-26T12:00:00Z,118907,14558,Tooting High Street 11-19,4.89,52.74,117.19,40.87,272.47,37.43,,,,,,,,,,,10.53,10.97,249,1016.39,81.99
2024-11-26T12:00:00Z,2024-11-26T13:00:00Z,118907,14558,Tooting High Street 11-19,4.94,52.71,117.14,41.18,274.56,39.26,,,,,,,,,,,12.74,11.44,253.77,1016.55,78.63
2024-11-26T13:00:00Z,2024-11-26T14:00:00Z,118907,14558,Tooting High Street 11-19,5.84,57.7,128.22,46.54,310.28,45.04,,,,,,,,,,,13.92,10.84,255.72,1016.79,76.09
2024-11-26T14:00:00Z,2024-11-26T15:00:00Z,118907,14558,Tooting High Street 11-19,3.43,39.51,87.8,28.74,191.61,27.31,,,,,,,,,,,14.44,8.48,254.41,1017.08,73
2024-11-26T15:00:00Z,2024-11-26T16:00:00Z,118907,14558,Tooting High Street 11-19,3.67,43.42,96.48,31.64,210.92,29.15,,,,,,,,,,,14.07,6.42,250.86,1017.37,73.82
2024-11-26T16:00:00Z,2024-11-26T17:00:00Z,118907,14558,Tooting High Street 11-19,2.99,31.76,70.58,23.47,156.44,22.76,,,,,,,,,,,12.99,3.93,229,1017.75,76.6
2024-11-26T17:00:00Z,2024-11-26T18:00:00Z,118907,14558,Tooting High Street 11-19,3.4,38.57,85.72,28.37,189.13,27.94,,,,,,,,,,,12.32,3.78,188.4,1017.94,80.32
2024-11-26T18:00:00Z,2024-11-26T19:00:00Z,118907,14558,Tooting High Street 11-19,3.69,43.12,95.82,31.89,212.62,31.34,,,,,,,,,,,11.31,4.02,168.48,1018.08,81.88
2024-11-26T19:00:00Z,2024-11-26T20:00:00Z,118907,14558,Tooting High Street 11-19,6.19,61.82,137.37,48.69,324.62,44.39,,,,,,,,,,,10.34,4.19,149.81,1017.98,84.34
2024-11-26T20:00:00Z,2024-11-26T21:00:00Z,118907,14558,Tooting High Street 11-19,4.75,53.76,119.48,40.02,266.77,37.15,,,,,,,,,,,11.08,4.44,135.05,1017.89,84.55
2024-11-26T21:00:00Z,2024-11-26T22:00:00Z,118907,14558,Tooting High Street 11-19,4.07,49.21,109.36,35.96,239.73,34.68,,,,,,,,,,,11.3,4.99,122.24,1017.67,84.26
2024-11-26T22:00:00Z,2024-11-26T23:00:00Z,118907,14558,Tooting High Street 11-19,3.22,35.56,79.03,26.19,174.61,25.36,,,,,,,,,,,11.2,6.11,110.4,1016.75,83.79
2024-11-26T23:00:00Z,2024-11-27T00:00:00Z,118907,14558,Tooting High Street 11-19,2.59,25.83,57.4,18.58,123.87,16.83,,,,,,,,,,,10,7.37,102.6,1015.71,84.78
2024-11-27T00:00:00Z,2024-11-27T01:00:00Z,118907,14558,Tooting High Street 11-19,3.42,38.24,84.98,28.62,190.77,28.95,,,,,,,,,,,9.47,9.18,95.14,1014.45,87.89
2024-11-27T01:00:00Z,2024-11-27T02:00:00Z,118907,14558,Tooting High Street 11-19,2.47,24.15,53.67,17.22,114.8,15.62,,,,,,,,,,,9.37,13.23,80.9,1012.58,88.68
2024-11-27T02:00:00Z,2024-11-27T03:00:00Z,118907,14558,Tooting High Street 11-19,2.06,17.67,39.27,10.71,71.38,9.16,,,,,,,,,,,9.36,16.25,80,1010.65,89.53
2024-11-27T03:00:00Z,2024-11-27T04:00:00Z,118907,14558,Tooting High Street 11-19,1.89,14.71,32.69,7.86,52.39,6.39,,,,,,,,,,,9.57,17.71,85.54,1008.58,90.7
2024-11-27T04:00:00Z,2024-11-27T05:00:00Z,118907,14558,Tooting High Street 11-19,2.03,17.08,37.96,10.31,68.74,8.89,,,,,,,,,,,10.22,12.92,105.41,1007,90.5
2024-11-27T05:00:00Z,2024-11-27T06:00:00Z,118907,14558,Tooting High Street 11-19,2.34,22.39,49.75,15.62,104.15,13.61,,,,,,,,,,,10.76,5.87,127.03,1005.79,90.32
2024-11-27T06:00:00Z,2024-11-27T07:00:00Z,118907,14558,Tooting High Street 11-19,2.52,24.54,54.54,17.78,118.5,15.7,,,,,,,,,,,11.34,3.55,213.52,1005.31,90.1
2024-11-27T07:00:00Z,2024-11-27T08:00:00Z,118907,14558,Tooting High Street 11-19,3.27,36.17,80.38,26.79,178.61,24.85,,,,,,,,,,,11.8,7.45,272.68,1005.33,89.81
2024-11-27T08:00:00Z,2024-11-27T09:00:00Z,118907,14558,Tooting High Street 11-19,2.12,18.64,41.43,12.42,82.81,11.66,,,,,,,,,,,11.94,11.27,296.62,1006.27,89.06
2024-11-27T09:00:00Z,2024-11-27T10:00:00Z,118907,14558,Tooting High Street 11-19,2.46,24.41,54.24,16.22,108.11,14.7,,,,,,,,,,,12.02,14.04,308.61,1007.59,87.66
2024-11-27T10:00:00Z,2024-11-27T11:00:00Z,118907,14558,Tooting High Street 11-19,4.13,48.68,108.18,36.29,241.96,33.55,,,,,,,,,,,10.2,16.09,315.74,1008.9,87.55
2024-11-27T11:00:00Z,2024-11-27T12:00:00Z,118907,14558,Tooting High Street 11-19,5.31,54.2,120.43,43.37,289.16,40.64,,,,,,,,,,,10.74,17.49,319.8,1010.36,84.87
2024-11-27T12:00:00Z,2024-11-27T13:00:00Z,118907,14558,Tooting High Street 11-19,6.37,59.33,131.85,49.75,331.67,48.1,,,,,,,,,,,11.37,18.89,324,1011.82,82.93
2024-11-27T13:00:00Z,2024-11-27T14:00:00Z,118907,14558,Tooting High Street 11-19,7.9,66.5,147.77,58.04,386.91,56.83,,,,,,,,,,,11.35,18.73,327.47,1013.22,81.08
2024-11-27T14:00:00Z,2024-11-27T15:00:00Z,118907,14558,Tooting High Street 11-19,8.47,69.07,153.49,61.34,408.94,59.91,,,,,,,,,,,11.17,17.35,329.93,1014.48,79.38
2024-11-27T15:00:00Z,2024-11-27T16:00:00Z,118907,14558,Tooting High Street 11-19,5.53,55.2,122.66,44.73,298.23,42.86,,,,,,,,,,,11.31,14.64,329,1015.96,77.97
2024-11-27T16:00:00Z,2024-11-27T17:00:00Z,118907,14558,Tooting High Street 11-19,2.98,31.41,69.79,23.29,155.25,22.34,,,,,,,,,,,11.12,12.5,323.34,1017.38,78.18
2024-11-27T17:00:00Z,2024-11-27T18:00:00Z,118907,14558,Tooting High Street 11-19,3.21,35.56,79.02,26.14,174.26,25.81,,,,,,,,,,,10.9,10.28,312.9,1018.6,79.73
2024-11-27T18:00:00Z,2024-11-27T19:00:00Z,118907,14558,Tooting High Street 11-19,3.35,37.68,83.73,27.72,184.77,27.65,,,,,,,,,,,10.47,9.33,303.79,1019.78,81.43
2024-11-27T19:00:00Z,2024-11-27T20:00:00Z,118907,14558,Tooting High Street 11-19,4.05,48.24,107.21,35.83,238.83,35.33,,,,,,,,,,,10.19,9.01,299,1020.89,83.16
2024-11-27T20:00:00Z,2024-11-27T21:00:00Z,118907,14558,Tooting High Street 11-19,7.27,64.16,142.57,54.86,365.72,55.66,,,,,,,,,,,9.24,8.06,299,1021.42,87.35
2024-11-27T21:00:00Z,2024-11-27T22:00:00Z,118907,14558,Tooting High Street 11-19,5.44,56.88,126.4,44.17,294.43,42.3,,,,,,,,,,,8.75,7.17,299.81,1022.13,88.01
2024-11-27T22:00:00Z,2024-11-27T23:00:00Z,118907,14558,Tooting High Street 11-19,4.58,52.02,115.59,39.02,260.11,38.88,,,,,,,,,,,8.29,6.41,301.46,1023.03,88.17
2024-11-27T23:00:00Z,2024-11-28T00:00:00Z,118907,14558,Tooting High Street 11-19,3.71,45.08,100.17,32.1,214.03,30.69,,,,,,,,,,,7.96,5.7,304.18,1023.99,89.14
2024-11-28T00:00:00Z,2024-11-28T01:00:00Z,118907,14558,Tooting High Street 11-19,3.24,36.97,82.15,26.43,176.23,25.27,,,,,,,,,,,6.21,5.18,307.58,1024.28,90.1
2024-11-28T01:00:00Z,2024-11-28T02:00:00Z,118907,14558,Tooting High Street 11-19,2.95,30.84,68.54,22.97,153.12,22.2,,,,,,,,,,,4.97,4.86,310.31,1024.57,91.66
2024-11-28T02:00:00Z,2024-11-28T03:00:00Z,118907,14558,Tooting High Street 11-19,2.87,29.3,65.11,22,146.65,21.12,,,,,,,,,,,4.35,4.62,313.85,1025.06,92.24
2024-11-28T03:00:00Z,2024-11-28T04:00:00Z,118907,14558,Tooting High Street 11-19,2.85,28.91,64.25,21.72,144.78,20.71,,,,,,,,,,,4.02,4.21,320.43,1025.35,92.21
2024-11-28T04:00:00Z,2024-11-28T05:00:00Z,118907,14558,Tooting High Street 11-19,2.87,29.36,65.25,21.96,146.42,20.78,,,,,,,,,,,3.75,3.68,323.09,1025.97,92.5
2024-11-28T05:00:00Z,2024-11-28T06:00:00Z,118907,14558,Tooting High Street 11-19,2.94,30.27,67.27,22.8,152,21.6,,,,,,,,,,,3.48,3.06,322.45,1026.72,92.78
2024-11-28T06:00:00Z,2024-11-28T07:00:00Z,118907,14558,Tooting High Street 11-19,2.94,30.49,67.74,22.8,152,21.12,,,,,,,,,,,3.33,2.55,325.97,1027.36,92.35
2024-11-28T07:00:00Z,2024-11-28T08:00:00Z,118907,14558,Tooting High Street 11-19,3.47,39.79,88.43,29.16,194.41,27.61,,,,,,,,,,,3.98,2.12,338.21,1028,91.33
2024-11-28T08:00:00Z,2024-11-28T09:00:00Z,118907,14558,Tooting High Street 11-19,4.06,48.16,107.01,35.9,239.35,34.31,,,,,,,,,,,4.74,1.91,357.35,1028.78,90.95
2024-11-28T09:00:00Z,2024-11-28T10:00:00Z,118907,14558,Tooting High Street 11-19,4.05,48.71,108.25,35.84,238.93,34.04,,,,,,,,,,,4.37,1.94,18.11,1029.17,90.83
2024-11-28T10:00:00Z,2024-11-28T11:00:00Z,118907,14558,Tooting High Street 11-19,4.2,49.89,110.86,36.74,244.94,35.37,,,,,,,,,,,5.58,2.11,41.96,1029.6,88.1
2024-11-28T11:00:00Z,2024-11-28T12:00:00Z,118907,14558,Tooting High Street 11-19,4.21,48.8,108.45,36.79,245.26,35.08,,,,,,,,,,,8.36,2.16,65.57,1029.72,84.25
2024-11-28T12:00:00Z,2024-11-28T13:00:00Z,118907,14558,Tooting High Street 11-19,8.49,68.32,151.83,61.47,409.8,61.65,,,,,,,,,,,9.98,2.57,78.15,1029.52,82.29
