Sensor id,Day,Date,Hour,PM,Period,Calc,Value
14901,1.0,2024-10-28,5.0,PM10,hourly,raw,9.25
14901,1.0,2024-10-28,6.0,PM10,hourly,raw,9.31
14901,1.0,2024-10-28,7.0,PM10,hourly,raw,10.85
14901,1.0,2024-10-28,8.0,PM10,hourly,raw,25.25
14901,1.0,2024-10-28,9.0,PM10,hourly,raw,24.34
14901,1.0,2024-10-28,10.0,PM10,hourly,raw,19.58
14901,1.0,2024-10-28,11.0,PM10,hourly,raw,27.76
14901,1.0,2024-10-28,12.0,PM10,hourly,raw,65.09
14901,1.0,2024-10-28,13.0,PM10,hourly,raw,75.9
14901,1.0,2024-10-28,14.0,PM10,hourly,raw,65.92
14901,1.0,2024-10-28,15.0,PM10,hourly,raw,47.4
14901,1.0,2024-10-28,16.0,PM10,hourly,raw,53.86
14901,1.0,2024-10-28,17.0,PM10,hourly,raw,50.23
14901,1.0,2024-10-28,18.0,PM10,hourly,raw,62.89
14901,1.0,2024-10-28,19.0,PM10,hourly,raw,77.6
14901,1.0,2024-10-28,20.0,PM10,hourly,raw,106.65
14901,1.0,2024-10-28,21.0,PM10,hourly,raw,65.63
14901,1.0,2024-10-28,22.0,PM10,hourly,raw,43.34
14901,1.0,2024-10-28,23.0,PM10,hourly,raw,23.84
14901,2.0,2024-10-29,0.0,PM10,hourly,raw,15.89
14901,2.0,2024-10-29,1.0,PM10,hourly,raw,12.87
14901,2.0,2024-10-29,2.0,PM10,hourly,raw,12.51
14901,2.0,2024-10-29,3.0,PM10,hourly,raw,11.52
14901,2.0,2024-10-29,4.0,PM10,hourly,raw,10.62
14901,2.0,2024-10-29,5.0,PM10,hourly,raw,10.38
14901,2.0,2024-10-29,6.0,PM10,hourly,raw,11.12
14901,2.0,2024-10-29,7.0,PM10,hourly,raw,14.04
14901,2.0,2024-10-29,8.0,PM10,hourly,raw,18.05
14901,2.0,2024-10-29,9.0,PM10,hourly,raw,52.23
14901,2.0,2024-10-29,10.0,PM10,hourly,raw,38.41
14901,2.0,2024-10-29,11.0,PM10,hourly,raw,38.53
